recon_date,trade_id,symbol,account,break_type,severity,internal_value,broker_value,notional_impact,resolved
2026-02-05,TRD_0004711,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3985 @ 630.1400,NOT FOUND,2511107.9,False
2026-02-05,TRD_0030208,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4700 @ 533.9000,NOT FOUND,2509330.0,False
2026-02-05,TRD_0011327,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3393 @ 738.6700,NOT FOUND,2506307.31,False
2026-02-05,BRK_ONLY_117,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3693 @ 669.7300,2473312.89,False
2026-02-05,TRD_0015423,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4259 @ 575.9200,NOT FOUND,2452843.28,False
2026-02-05,TRD_0036957,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4774 @ 512.1900,NOT FOUND,2445195.06,False
2026-02-05,TRD_0009110,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4123 @ 591.1800,NOT FOUND,2437435.14,False
2026-02-05,TRD_0035902,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4996 @ 486.9700,NOT FOUND,2432902.12,False
2026-02-05,TRD_0029725,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4349 @ 556.3000,NOT FOUND,2419348.7,False
2026-02-05,BRK_ONLY_45,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4417 @ 544.8600,2406646.62,False
2026-02-05,BRK_ONLY_143,TSLA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3879 @ 618.2000,2397997.8,False
2026-02-05,TRD_0028980,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4074 @ 584.9800,NOT FOUND,2383208.52,False
2026-02-05,TRD_0012934,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4397 @ 541.1000,NOT FOUND,2379216.7,False
2026-02-05,BRK_ONLY_156,AAPL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4373 @ 541.9700,2370034.81,False
2026-02-05,TRD_0018213,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3440 @ 686.6300,NOT FOUND,2362007.2,False
2026-02-05,TRD_0045119,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3783 @ 623.8600,NOT FOUND,2360062.38,False
2026-02-05,TRD_0043942,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3152 @ 738.1600,NOT FOUND,2326680.32,False
2026-02-05,TRD_0024818,AMD,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4871 @ 477.2700,NOT FOUND,2324782.17,False
2026-02-05,TRD_0031857,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3745 @ 619.1900,NOT FOUND,2318866.55,False
2026-02-05,BRK_ONLY_172,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3508 @ 660.8400,2318226.72,False
2026-02-05,TRD_0039467,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3031 @ 759.8200,NOT FOUND,2303014.42,False
2026-02-05,TRD_0000574,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3681 @ 620.1100,NOT FOUND,2282624.91,False
2026-02-05,TRD_0027640,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4421 @ 515.6800,NOT FOUND,2279821.28,False
2026-02-05,BRK_ONLY_174,AAPL,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3880 @ 579.6600,2249080.8,False
2026-02-05,BRK_ONLY_112,SPY,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3827 @ 586.4500,2244344.15,False
2026-02-05,BRK_ONLY_98,TSLA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3298 @ 676.1300,2229876.74,False
2026-02-05,BRK_ONLY_53,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4740 @ 469.5000,2225430.0,False
2026-02-05,BRK_ONLY_99,NVDA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4059 @ 547.5200,2222383.68,False
2026-02-05,TRD_0038238,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3698 @ 599.9200,NOT FOUND,2218504.16,False
2026-02-05,TRD_0016228,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4961 @ 446.4100,NOT FOUND,2214640.01,False
2026-02-05,TRD_0014531,AMD,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2752 @ 798.1500,NOT FOUND,2196508.8,False
2026-02-05,TRD_0012965,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3580 @ 610.7000,NOT FOUND,2186306.0,False
2026-02-05,TRD_0020198,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2981 @ 732.1200,NOT FOUND,2182449.72,False
2026-02-05,TRD_0030517,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3258 @ 668.0300,NOT FOUND,2176441.74,False
2026-02-05,TRD_0006275,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3598 @ 601.3400,NOT FOUND,2163621.32,False
2026-02-05,TRD_0032430,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4454 @ 484.6900,NOT FOUND,2158809.26,False
2026-02-05,TRD_0014023,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4265 @ 505.1200,NOT FOUND,2154336.8,False
2026-02-05,BRK_ONLY_178,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4256 @ 505.8500,2152897.6,False
2026-02-05,TRD_0008551,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2877 @ 747.0100,NOT FOUND,2149147.77,False
2026-02-05,TRD_0021354,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3051 @ 694.7100,NOT FOUND,2119560.21,False
2026-02-05,TRD_0039624,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3609 @ 585.2800,NOT FOUND,2112275.52,False
2026-02-05,BRK_ONLY_149,SPY,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4113 @ 509.7100,2096437.23,False
2026-02-05,TRD_0022347,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3816 @ 546.9000,NOT FOUND,2086970.4,False
2026-02-05,BRK_ONLY_227,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3678 @ 565.3300,2079283.74,False
2026-02-05,TRD_0003887,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2703 @ 768.8300,NOT FOUND,2078147.49,False
2026-02-05,BRK_ONLY_194,MSFT,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3026 @ 682.2500,2064488.5,False
2026-02-05,TRD_0026591,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4535 @ 453.0000,NOT FOUND,2054355.0,False
2026-02-05,TRD_0017968,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4939 @ 414.6000,NOT FOUND,2047709.4,False
2026-02-05,TRD_0017415,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2902 @ 703.8800,NOT FOUND,2042659.76,False
2026-02-05,TRD_0001979,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4974 @ 407.1800,NOT FOUND,2025313.32,False
2026-02-05,TRD_0002528,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4543 @ 444.1900,NOT FOUND,2017955.17,False
2026-02-05,BRK_ONLY_239,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2579 @ 780.4700,2012832.13,False
2026-02-05,TRD_0039059,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3879 @ 518.6200,NOT FOUND,2011726.98,False
2026-02-05,TRD_0019999,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3788 @ 530.3300,NOT FOUND,2008890.04,False
2026-02-05,BRK_ONLY_91,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3683 @ 544.4200,2005098.86,False
2026-02-05,BRK_ONLY_228,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2754 @ 727.1200,2002488.48,False
2026-02-05,TRD_0038242,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3727 @ 537.1300,NOT FOUND,2001883.51,False
2026-02-05,TRD_0010302,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2904 @ 688.6000,NOT FOUND,1999694.4,False
2026-02-05,BRK_ONLY_35,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4172 @ 478.0200,1994299.44,False
2026-02-05,TRD_0046134,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3343 @ 595.7900,NOT FOUND,1991725.97,False
2026-02-05,TRD_0001867,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4746 @ 419.2900,NOT FOUND,1989950.34,False
2026-02-05,TRD_0048744,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2595 @ 764.8900,NOT FOUND,1984889.55,False
2026-02-05,BRK_ONLY_215,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3022 @ 651.9500,1970192.9,False
2026-02-05,BRK_ONLY_41,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4443 @ 440.0500,1955142.15,False
2026-02-05,TRD_0024649,NVDA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4853 @ 401.6100,NOT FOUND,1949013.33,False
2026-02-05,TRD_0002001,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2576 @ 756.3400,NOT FOUND,1948331.84,False
2026-02-05,TRD_0012200,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2760 @ 704.2500,NOT FOUND,1943730.0,False
2026-02-05,BRK_ONLY_103,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3867 @ 502.2300,1942123.41,False
2026-02-05,BRK_ONLY_126,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4767 @ 407.0700,1940502.69,False
2026-02-05,TRD_0020006,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3560 @ 544.6300,NOT FOUND,1938882.8,False
2026-02-05,TRD_0042896,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4701 @ 410.9900,NOT FOUND,1932063.99,False
2026-02-05,BRK_ONLY_148,INTC,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2891 @ 668.2700,1931968.57,False
2026-02-05,TRD_0026451,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2756 @ 700.4100,NOT FOUND,1930329.96,False
2026-02-05,TRD_0035535,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3363 @ 571.8300,NOT FOUND,1923064.29,False
2026-02-05,BRK_ONLY_225,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3673 @ 522.4700,1919032.31,False
2026-02-05,TRD_0020130,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2751 @ 690.2600,NOT FOUND,1898905.26,False
2026-02-05,BRK_ONLY_107,AMZN,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3864 @ 489.7500,1892394.0,False
2026-02-05,BRK_ONLY_147,AMD,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2373 @ 789.6500,1873839.45,False
2026-02-05,TRD_0005373,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3401 @ 550.6800,NOT FOUND,1872862.68,False
2026-02-05,TRD_0001113,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2734 @ 684.8400,NOT FOUND,1872352.56,False
2026-02-05,BRK_ONLY_17,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2847 @ 654.0800,1862165.76,False
2026-02-05,TRD_0008359,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4921 @ 378.1800,NOT FOUND,1861023.78,False
2026-02-05,TRD_0008930,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4336 @ 424.8700,NOT FOUND,1842236.32,False
2026-02-05,TRD_0032745,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3796 @ 484.9000,NOT FOUND,1840680.4,False
2026-02-05,TRD_0049062,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2336 @ 786.4300,NOT FOUND,1837100.48,False
2026-02-05,BRK_ONLY_100,SPY,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4227 @ 433.3100,1831601.37,False
2026-02-05,TRD_0029170,QQQ,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2368 @ 772.9200,NOT FOUND,1830274.56,False
2026-02-05,BRK_ONLY_10,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4578 @ 397.4100,1819342.98,False
2026-02-05,TRD_0029430,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3023 @ 600.2200,NOT FOUND,1814465.06,False
2026-02-05,TRD_0015161,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2561 @ 707.7500,NOT FOUND,1812547.75,False
2026-02-05,TRD_0040393,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4085 @ 439.1900,NOT FOUND,1794091.15,False
2026-02-05,TRD_0035072,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3810 @ 469.8500,NOT FOUND,1790128.5,False
2026-02-05,TRD_0031399,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4965 @ 359.8200,NOT FOUND,1786506.3,False
2026-02-05,BRK_ONLY_86,GOOGL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4112 @ 432.1900,1777165.28,False
2026-02-05,TRD_0000821,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4678 @ 379.1800,NOT FOUND,1773804.04,False
2026-02-05,TRD_0044973,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4206 @ 419.5600,NOT FOUND,1764669.36,False
2026-02-05,BRK_ONLY_106,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4029 @ 437.3200,1761962.28,False
