recon_date,trade_id,symbol,account,break_type,severity,internal_value,broker_value,notional_impact,resolved
2026-02-03,TRD_0039634,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3412 @ 774.8900,NOT FOUND,2643924.68,False
2026-02-03,TRD_0039923,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4370 @ 598.5800,NOT FOUND,2615794.6,False
2026-02-03,TRD_0029345,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4367 @ 597.1000,NOT FOUND,2607535.7,False
2026-02-03,BRK_ONLY_127,INTC,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4779 @ 543.1800,2595857.22,False
2026-02-03,TRD_0010404,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3648 @ 706.5300,NOT FOUND,2577421.44,False
2026-02-03,TRD_0033884,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4589 @ 560.2300,NOT FOUND,2570895.47,False
2026-02-03,BRK_ONLY_199,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3490 @ 733.2300,2558972.7,False
2026-02-03,BRK_ONLY_76,AMD,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3377 @ 746.6000,2521268.2,False
2026-02-03,TRD_0017670,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3469 @ 724.8700,NOT FOUND,2514574.03,False
2026-02-03,TRD_0049722,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4968 @ 505.2800,NOT FOUND,2510231.04,False
2026-02-03,BRK_ONLY_234,QQQ,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3364 @ 745.7300,2508635.72,False
2026-02-03,TRD_0031602,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4906 @ 510.9400,NOT FOUND,2506671.64,False
2026-02-03,BRK_ONLY_85,SPY,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3767 @ 663.5200,2499479.84,False
2026-02-03,TRD_0008975,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3570 @ 696.5400,NOT FOUND,2486647.8,False
2026-02-03,TRD_0021846,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3817 @ 651.2000,NOT FOUND,2485630.4,False
2026-02-03,TRD_0022348,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4410 @ 561.4700,NOT FOUND,2476082.7,False
2026-02-03,BRK_ONLY_182,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3134 @ 788.3500,2470688.9,False
2026-02-03,TRD_0014325,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4388 @ 559.6700,NOT FOUND,2455831.96,False
2026-02-03,BRK_ONLY_113,AMZN,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3704 @ 658.0500,2437417.2,False
2026-02-03,TRD_0039356,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3919 @ 620.1000,NOT FOUND,2430171.9,False
2026-02-03,TRD_0002079,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3924 @ 617.9000,NOT FOUND,2424639.6,False
2026-02-03,BRK_ONLY_162,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3101 @ 771.4000,2392111.4,False
2026-02-03,TRD_0037380,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4678 @ 506.5300,NOT FOUND,2369547.34,False
2026-02-03,TRD_0020062,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3756 @ 629.4500,NOT FOUND,2364214.2,False
2026-02-03,TRD_0030125,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3820 @ 618.8800,NOT FOUND,2364121.6,False
2026-02-03,BRK_ONLY_192,SPY,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4907 @ 481.6700,2363554.69,False
2026-02-03,TRD_0009004,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4129 @ 571.8900,NOT FOUND,2361333.81,False
2026-02-03,BRK_ONLY_48,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3340 @ 702.0000,2344680.0,False
2026-02-03,TRD_0005704,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4361 @ 535.9400,NOT FOUND,2337234.34,False
2026-02-03,BRK_ONLY_6,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3199 @ 722.1000,2309997.9,False
2026-02-03,BRK_ONLY_189,GOOGL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4697 @ 491.4400,2308293.68,False
2026-02-03,TRD_0029247,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4340 @ 528.5800,NOT FOUND,2294037.2,False
2026-02-03,TRD_0003836,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3148 @ 726.6900,NOT FOUND,2287620.12,False
2026-02-03,TRD_0004929,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3052 @ 748.9200,NOT FOUND,2285703.84,False
2026-02-03,BRK_ONLY_70,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3101 @ 734.3400,2277188.34,False
2026-02-03,TRD_0017471,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3877 @ 586.5500,NOT FOUND,2274054.35,False
2026-02-03,BRK_ONLY_57,AMD,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4722 @ 481.5200,2273737.44,False
2026-02-03,TRD_0027102,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3917 @ 579.9100,NOT FOUND,2271507.47,False
2026-02-03,TRD_0047499,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3223 @ 703.0200,NOT FOUND,2265833.46,False
2026-02-03,TRD_0039980,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3725 @ 607.2600,NOT FOUND,2262043.5,False
2026-02-03,TRD_0017262,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3932 @ 573.4800,NOT FOUND,2254923.36,False
2026-02-03,TRD_0020769,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3420 @ 656.9000,NOT FOUND,2246598.0,False
2026-02-03,BRK_ONLY_163,AMZN,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4121 @ 544.4600,2243719.66,False
2026-02-03,BRK_ONLY_217,NVDA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4475 @ 498.6100,2231279.75,False
2026-02-03,TRD_0036609,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4253 @ 524.1100,NOT FOUND,2229039.83,False
2026-02-03,TRD_0027305,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4866 @ 455.7400,NOT FOUND,2217630.84,False
2026-02-03,TRD_0006248,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3034 @ 730.6800,NOT FOUND,2216883.12,False
2026-02-03,TRD_0012559,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3671 @ 603.8500,NOT FOUND,2216733.35,False
2026-02-03,TRD_0025532,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4307 @ 512.8600,NOT FOUND,2208888.02,False
2026-02-03,BRK_ONLY_161,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3633 @ 606.1900,2202288.27,False
2026-02-03,BRK_ONLY_229,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4052 @ 543.3700,2201735.24,False
2026-02-03,TRD_0028817,NVDA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3123 @ 704.8300,NOT FOUND,2201184.09,False
2026-02-03,TRD_0022685,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4955 @ 442.2900,NOT FOUND,2191546.95,False
2026-02-03,TRD_0009722,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4073 @ 535.0100,NOT FOUND,2179095.73,False
2026-02-03,BRK_ONLY_224,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3856 @ 564.8700,2178138.72,False
2026-02-03,TRD_0005668,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3079 @ 706.7200,NOT FOUND,2175990.88,False
2026-02-03,TRD_0045596,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3161 @ 680.0800,NOT FOUND,2149732.88,False
2026-02-03,TRD_0006980,NVDA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4078 @ 526.3700,NOT FOUND,2146536.86,False
2026-02-03,TRD_0031582,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4319 @ 494.2400,NOT FOUND,2134622.56,False
2026-02-03,TRD_0018138,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3259 @ 654.9600,NOT FOUND,2134514.64,False
2026-02-03,BRK_ONLY_96,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3255 @ 650.0900,2116042.95,False
2026-02-03,TRD_0018605,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4624 @ 455.8800,NOT FOUND,2107989.12,False
2026-02-03,TRD_0038891,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3577 @ 585.9300,NOT FOUND,2095871.61,False
2026-02-03,BRK_ONLY_231,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3184 @ 658.0100,2095103.84,False
2026-02-03,TRD_0046915,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3143 @ 664.5800,NOT FOUND,2088774.94,False
2026-02-03,TRD_0048698,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4262 @ 487.1300,NOT FOUND,2076148.06,False
2026-02-03,TRD_0032379,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3225 @ 639.3600,NOT FOUND,2061936.0,False
2026-02-03,TRD_0028015,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3584 @ 571.3300,NOT FOUND,2047646.72,False
2026-02-03,BRK_ONLY_202,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3819 @ 533.0600,2035756.14,False
2026-02-03,BRK_ONLY_247,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4316 @ 471.5000,2034994.0,False
2026-02-03,BRK_ONLY_183,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4777 @ 425.6900,2033521.13,False
2026-02-03,TRD_0026016,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4541 @ 445.7100,NOT FOUND,2023969.11,False
2026-02-03,TRD_0047779,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2777 @ 726.6500,NOT FOUND,2017907.05,False
2026-02-03,BRK_ONLY_134,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2808 @ 710.1900,1994213.52,False
2026-02-03,BRK_ONLY_63,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4684 @ 425.5600,1993323.04,False
2026-02-03,BRK_ONLY_178,AMZN,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3407 @ 584.1600,1990233.12,False
2026-02-03,BRK_ONLY_25,AAPL,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3494 @ 569.1600,1988645.04,False
2026-02-03,TRD_0043243,AMZN,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3903 @ 508.1000,NOT FOUND,1983114.3,False
2026-02-03,TRD_0040140,NVDA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3379 @ 583.7000,NOT FOUND,1972322.3,False
2026-02-03,TRD_0009803,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4887 @ 403.2300,NOT FOUND,1970585.01,False
2026-02-03,TRD_0029615,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4390 @ 448.4600,NOT FOUND,1968739.4,False
2026-02-03,BRK_ONLY_29,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4016 @ 488.9800,1963743.68,False
2026-02-03,TRD_0027347,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3922 @ 499.3300,NOT FOUND,1958372.26,False
2026-02-03,TRD_0020074,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4942 @ 394.8300,NOT FOUND,1951249.86,False
2026-02-03,BRK_ONLY_210,QQQ,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2540 @ 767.0800,1948383.2,False
2026-02-03,BRK_ONLY_126,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3506 @ 554.6300,1944532.78,False
2026-02-03,BRK_ONLY_13,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4660 @ 414.7600,1932781.6,False
2026-02-03,TRD_0044561,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3507 @ 543.7600,NOT FOUND,1906966.32,False
2026-02-03,BRK_ONLY_203,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2422 @ 786.6000,1905145.2,False
2026-02-03,BRK_ONLY_43,MSFT,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2612 @ 727.8800,1901222.56,False
2026-02-03,TRD_0049400,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4361 @ 435.1700,NOT FOUND,1897776.37,False
2026-02-03,TRD_0018796,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3265 @ 581.0700,NOT FOUND,1897193.55,False
2026-02-03,TRD_0011305,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2587 @ 730.9400,NOT FOUND,1890941.78,False
2026-02-03,TRD_0048107,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3549 @ 532.6800,NOT FOUND,1890481.32,False
2026-02-03,TRD_0046956,TSLA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4093 @ 461.3400,NOT FOUND,1888264.62,False
2026-02-03,TRD_0044278,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3888 @ 485.4400,NOT FOUND,1887390.72,False
2026-02-03,TRD_0001988,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3298 @ 569.0400,NOT FOUND,1876693.92,False
2026-02-03,BRK_ONLY_177,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4524 @ 414.2500,1874067.0,False
2026-02-03,BRK_ONLY_151,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2752 @ 678.1800,1866351.36,False
2026-02-03,BRK_ONLY_99,QQQ,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4311 @ 432.6200,1865024.82,False
2026-02-03,TRD_0001149,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2771 @ 672.6000,NOT FOUND,1863774.6,False
2026-02-03,BRK_ONLY_23,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2928 @ 628.7500,1840980.0,False
2026-02-03,TRD_0008059,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4691 @ 391.4000,NOT FOUND,1836057.4,False
2026-02-03,BRK_ONLY_205,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3242 @ 565.8300,1834420.86,False
