recon_id,recon_date,trade_id,symbol,account,break_type,severity,internal_value,broker_value,notional_impact,resolved,resolved_at,notes,created_at
14510,2026-02-01,TRD_0010491,MSFT,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4647 @ 702.9300,NOT FOUND,3266515.71,False,,,2026-02-02 19:56:25.137959
14512,2026-02-01,TRD_0010555,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4278 @ 755.8900,NOT FOUND,3233697.42,False,,,2026-02-02 19:56:25.137959
14914,2026-02-01,TRD_0039182,AMZN,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4199 @ 762.2800,NOT FOUND,3200813.72,False,,,2026-02-02 19:56:25.137959
14631,2026-02-01,TRD_0037776,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4047 @ 788.8300,NOT FOUND,3192395.01,False,,,2026-02-02 19:56:25.137959
14869,2026-02-01,TRD_0030609,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4136 @ 749.0600,NOT FOUND,3098112.16,False,,,2026-02-02 19:56:25.137959
15195,2026-02-01,BRK_ONLY_208,AMD,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4638 @ 665.3300,3085800.54,False,,,2026-02-02 19:56:25.137959
15207,2026-02-01,BRK_ONLY_234,NVDA,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4495 @ 673.8900,3029135.55,False,,,2026-02-02 19:56:25.137959
15037,2026-02-01,BRK_ONLY_124,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3886 @ 778.4700,3025134.42,False,,,2026-02-02 19:56:25.137959
14829,2026-02-01,TRD_0021564,SPY,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4550 @ 662.1700,NOT FOUND,3012873.5,False,,,2026-02-02 19:56:25.137959
15104,2026-02-01,BRK_ONLY_7,NVDA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4498 @ 660.2900,2969984.42,False,,,2026-02-02 19:56:25.137959
14953,2026-02-01,TRD_0046490,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4389 @ 676.3200,NOT FOUND,2968368.48,False,,,2026-02-02 19:56:25.137959
15056,2026-02-01,BRK_ONLY_154,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4841 @ 613.1100,2968065.51,False,,,2026-02-02 19:56:25.137959
15046,2026-02-01,BRK_ONLY_137,NVDA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4668 @ 631.8900,2949662.52,False,,,2026-02-02 19:56:25.137959
15087,2026-02-01,BRK_ONLY_222,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4568 @ 645.4700,2948506.96,False,,,2026-02-02 19:56:25.137959
14983,2026-02-01,BRK_ONLY_36,AMZN,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3953 @ 745.2100,2945815.13,False,,,2026-02-02 19:56:25.137959
14579,2026-02-01,TRD_0025477,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3803 @ 763.4000,NOT FOUND,2903210.2,False,,,2026-02-02 19:56:25.137959
14871,2026-02-01,TRD_0031072,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3817 @ 760.4900,NOT FOUND,2902790.33,False,,,2026-02-02 19:56:25.137959
15152,2026-02-01,BRK_ONLY_122,QQQ,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4228 @ 678.4800,2868613.44,False,,,2026-02-02 19:56:25.137959
14742,2026-02-01,TRD_0005511,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4044 @ 707.9800,NOT FOUND,2863071.12,False,,,2026-02-02 19:56:25.137959
14644,2026-02-01,TRD_0040257,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4417 @ 642.2500,NOT FOUND,2836818.25,False,,,2026-02-02 19:56:25.137959
14633,2026-02-01,TRD_0038214,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4353 @ 651.0600,NOT FOUND,2834064.18,False,,,2026-02-02 19:56:25.137959
14474,2026-02-01,TRD_0001990,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4578 @ 610.1000,NOT FOUND,2793037.8,False,,,2026-02-02 19:56:25.137959
14574,2026-02-01,TRD_0024546,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4189 @ 664.8900,NOT FOUND,2785224.21,False,,,2026-02-02 19:56:25.137959
14689,2026-02-01,TRD_0047708,AMD,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4326 @ 639.3400,NOT FOUND,2765784.84,False,,,2026-02-02 19:56:25.137959
14897,2026-02-01,TRD_0036494,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4765 @ 579.9100,NOT FOUND,2763271.15,False,,,2026-02-02 19:56:25.137959
14855,2026-02-01,TRD_0027699,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3657 @ 754.5800,NOT FOUND,2759499.06,False,,,2026-02-02 19:56:25.137959
15005,2026-02-01,BRK_ONLY_70,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3645 @ 749.0600,2730323.7,False,,,2026-02-02 19:56:25.137959
14714,2026-02-01,TRD_0001287,TSLA,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3939 @ 691.3800,NOT FOUND,2723345.82,False,,,2026-02-02 19:56:25.137959
15002,2026-02-01,BRK_ONLY_65,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3773 @ 720.1300,2717050.49,False,,,2026-02-02 19:56:25.137959
14751,2026-02-01,TRD_0007216,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4206 @ 642.4800,NOT FOUND,2702270.88,False,,,2026-02-02 19:56:25.137959
14913,2026-02-01,TRD_0039156,QQQ,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4333 @ 614.1000,NOT FOUND,2660895.3,False,,,2026-02-02 19:56:25.137959
15018,2026-02-01,BRK_ONLY_94,TSLA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3426 @ 771.6600,2643707.16,False,,,2026-02-02 19:56:25.137959
14782,2026-02-01,TRD_0011648,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4285 @ 615.2600,NOT FOUND,2636389.1,False,,,2026-02-02 19:56:25.137959
14925,2026-02-01,TRD_0040692,TSLA,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3885 @ 677.5300,NOT FOUND,2632204.05,False,,,2026-02-02 19:56:25.137959
15166,2026-02-01,BRK_ONLY_159,TSLA,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3342 @ 785.7400,2625943.08,False,,,2026-02-02 19:56:25.137959
15074,2026-02-01,BRK_ONLY_195,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4756 @ 551.2800,2621887.68,False,,,2026-02-02 19:56:25.137959
14663,2026-02-01,TRD_0043387,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4954 @ 527.6800,NOT FOUND,2614126.72,False,,,2026-02-02 19:56:25.137959
15153,2026-02-01,BRK_ONLY_127,QQQ,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3974 @ 651.0900,2587431.66,False,,,2026-02-02 19:56:25.137959
14483,2026-02-01,TRD_0004297,SPY,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4993 @ 515.2700,NOT FOUND,2572743.11,False,,,2026-02-02 19:56:25.137959
14839,2026-02-01,TRD_0023945,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3301 @ 777.9500,NOT FOUND,2568012.95,False,,,2026-02-02 19:56:25.137959
14533,2026-02-01,TRD_0015212,NVDA,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3808 @ 672.9700,NOT FOUND,2562669.76,False,,,2026-02-02 19:56:25.137959
14596,2026-02-01,TRD_0029269,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3803 @ 673.3500,NOT FOUND,2560750.05,False,,,2026-02-02 19:56:25.137959
14821,2026-02-01,TRD_0019707,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4758 @ 537.0400,NOT FOUND,2555236.32,False,,,2026-02-02 19:56:25.137959
15131,2026-02-01,BRK_ONLY_71,INTC,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4945 @ 511.8000,2530851.0,False,,,2026-02-02 19:56:25.137959
15181,2026-02-01,BRK_ONLY_187,GOOGL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3290 @ 764.4400,2515007.6,False,,,2026-02-02 19:56:25.137959
14665,2026-02-01,TRD_0043563,SPY,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4512 @ 553.9700,NOT FOUND,2499512.64,False,,,2026-02-02 19:56:25.137959
15075,2026-02-01,BRK_ONLY_198,GOOGL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4018 @ 621.8800,2498713.84,False,,,2026-02-02 19:56:25.137959
14543,2026-02-01,TRD_0017104,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3766 @ 659.8000,NOT FOUND,2484806.8,False,,,2026-02-02 19:56:25.137959
14771,2026-02-01,TRD_0009978,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3105 @ 799.0700,NOT FOUND,2481112.35,False,,,2026-02-02 19:56:25.137959
14556,2026-02-01,TRD_0020777,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4915 @ 502.9200,NOT FOUND,2471851.8,False,,,2026-02-02 19:56:25.137959
14915,2026-02-01,TRD_0039299,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4573 @ 535.4300,NOT FOUND,2448521.39,False,,,2026-02-02 19:56:25.137959
14735,2026-02-01,TRD_0004492,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3919 @ 620.7400,NOT FOUND,2432680.06,False,,,2026-02-02 19:56:25.137959
15047,2026-02-01,BRK_ONLY_139,AMZN,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3878 @ 619.4100,2402071.98,False,,,2026-02-02 19:56:25.137959
14506,2026-02-01,TRD_0009791,AMD,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3125 @ 767.6300,NOT FOUND,2398843.75,False,,,2026-02-02 19:56:25.137959
14988,2026-02-01,BRK_ONLY_42,AMZN,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4207 @ 569.6900,2396685.83,False,,,2026-02-02 19:56:25.137959
14847,2026-02-01,TRD_0026706,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3273 @ 726.7700,NOT FOUND,2378718.21,False,,,2026-02-02 19:56:25.137959
14545,2026-02-01,TRD_0018199,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3595 @ 648.7600,NOT FOUND,2332292.2,False,,,2026-02-02 19:56:25.137959
14503,2026-02-01,TRD_0009489,MSFT,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3831 @ 608.7900,NOT FOUND,2332274.49,False,,,2026-02-02 19:56:25.137959
14536,2026-02-01,TRD_0015458,QQQ,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4395 @ 529.2100,NOT FOUND,2325877.95,False,,,2026-02-02 19:56:25.137959
15117,2026-02-01,BRK_ONLY_33,AAPL,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4852 @ 479.1800,2324981.36,False,,,2026-02-02 19:56:25.137959
14917,2026-02-01,TRD_0039375,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3915 @ 586.5400,NOT FOUND,2296304.1,False,,,2026-02-02 19:56:25.137959
14557,2026-02-01,TRD_0021026,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4618 @ 493.4700,NOT FOUND,2278844.46,False,,,2026-02-02 19:56:25.137959
14497,2026-02-01,TRD_0008140,TSLA,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3858 @ 590.1100,NOT FOUND,2276644.38,False,,,2026-02-02 19:56:25.137959
15145,2026-02-01,BRK_ONLY_105,TSLA,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3421 @ 661.6100,2263367.81,False,,,2026-02-02 19:56:25.137959
14747,2026-02-01,TRD_0006212,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3922 @ 577.0500,NOT FOUND,2263190.1,False,,,2026-02-02 19:56:25.137959
14701,2026-02-01,TRD_0049694,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3191 @ 708.1700,NOT FOUND,2259770.47,False,,,2026-02-02 19:56:25.137959
14514,2026-02-01,TRD_0011867,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2982 @ 757.0400,NOT FOUND,2257493.28,False,,,2026-02-02 19:56:25.137959
14725,2026-02-01,TRD_0002617,AMZN,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4835 @ 466.6900,NOT FOUND,2256446.15,False,,,2026-02-02 19:56:25.137959
15158,2026-02-01,BRK_ONLY_140,INTC,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4756 @ 472.9300,2249255.08,False,,,2026-02-02 19:56:25.137959
14471,2026-02-01,TRD_0001161,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3238 @ 692.7500,NOT FOUND,2243124.5,False,,,2026-02-02 19:56:25.137959
14659,2026-02-01,TRD_0042774,INTC,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4163 @ 538.8000,NOT FOUND,2243024.4,False,,,2026-02-02 19:56:25.137959
14976,2026-02-01,BRK_ONLY_19,SPY,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2975 @ 749.6700,2230268.25,False,,,2026-02-02 19:56:25.137959
14698,2026-02-01,TRD_0049261,INTC,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3195 @ 694.7200,NOT FOUND,2219630.4,False,,,2026-02-02 19:56:25.137959
14952,2026-02-01,TRD_0046345,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3107 @ 711.0300,NOT FOUND,2209170.21,False,,,2026-02-02 19:56:25.137959
14653,2026-02-01,TRD_0041648,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3175 @ 695.5400,NOT FOUND,2208339.5,False,,,2026-02-02 19:56:25.137959
15134,2026-02-01,BRK_ONLY_76,AAPL,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4201 @ 523.7700,2200357.77,False,,,2026-02-02 19:56:25.137959
14992,2026-02-01,BRK_ONLY_48,AAPL,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4145 @ 530.6800,2199668.6,False,,,2026-02-02 19:56:25.137959
14797,2026-02-01,TRD_0014830,GOOGL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4515 @ 486.7800,NOT FOUND,2197811.7,False,,,2026-02-02 19:56:25.137959
14710,2026-02-01,TRD_0000844,AMD,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3317 @ 661.5800,NOT FOUND,2194460.86,False,,,2026-02-02 19:56:25.137959
15068,2026-02-01,BRK_ONLY_177,SPY,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3948 @ 553.0300,2183362.44,False,,,2026-02-02 19:56:25.137959
14801,2026-02-01,TRD_0015511,SPY,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4999 @ 436.1400,NOT FOUND,2180263.86,False,,,2026-02-02 19:56:25.137959
14780,2026-02-01,TRD_0011516,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4432 @ 491.7900,NOT FOUND,2179613.28,False,,,2026-02-02 19:56:25.137959
15013,2026-02-01,BRK_ONLY_87,MSFT,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3467 @ 628.3300,2178420.11,False,,,2026-02-02 19:56:25.137959
15121,2026-02-01,BRK_ONLY_47,SPY,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3379 @ 644.6800,2178373.72,False,,,2026-02-02 19:56:25.137959
14588,2026-02-01,TRD_0028064,AAPL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4788 @ 453.6000,NOT FOUND,2171836.8,False,,,2026-02-02 19:56:25.137959
14862,2026-02-01,TRD_0028921,AMD,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3109 @ 698.2400,NOT FOUND,2170828.16,False,,,2026-02-02 19:56:25.137959
14927,2026-02-01,TRD_0041131,AAPL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3683 @ 584.2200,NOT FOUND,2151682.26,False,,,2026-02-02 19:56:25.137959
15058,2026-02-01,BRK_ONLY_158,INTC,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4314 @ 498.4300,2150227.02,False,,,2026-02-02 19:56:25.137959
15192,2026-02-01,BRK_ONLY_203,INTC,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3511 @ 612.0000,2148732.0,False,,,2026-02-02 19:56:25.137959
15111,2026-02-01,BRK_ONLY_23,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 2725 @ 787.2300,2145201.75,False,,,2026-02-02 19:56:25.137959
15206,2026-02-01,BRK_ONLY_230,AMZN,ACCT_HEDGE,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2915 @ 731.9000,2133488.5,False,,,2026-02-02 19:56:25.137959
15103,2026-02-01,BRK_ONLY_6,AMD,ACCT_MAIN,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 2713 @ 785.8200,2131929.66,False,,,2026-02-02 19:56:25.137959
14582,2026-02-01,TRD_0026381,AMZN,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3834 @ 555.8700,NOT FOUND,2131205.58,False,,,2026-02-02 19:56:25.137959
14837,2026-02-01,TRD_0023575,INTC,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 3390 @ 627.5500,NOT FOUND,2127394.5,False,,,2026-02-02 19:56:25.137959
15124,2026-02-01,BRK_ONLY_58,NVDA,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 4397 @ 480.8800,2114429.36,False,,,2026-02-02 19:56:25.137959
15079,2026-02-01,BRK_ONLY_210,AMD,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 3337 @ 632.1000,2109317.7,False,,,2026-02-02 19:56:25.137959
14882,2026-02-01,TRD_0033708,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3086 @ 680.9700,NOT FOUND,2101473.42,False,,,2026-02-02 19:56:25.137959
14498,2026-02-01,TRD_0008305,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3018 @ 696.0200,NOT FOUND,2100588.36,False,,,2026-02-02 19:56:25.137959
14935,2026-02-01,TRD_0042410,AAPL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2893 @ 724.4300,NOT FOUND,2095775.99,False,,,2026-02-02 19:56:25.137959
14650,2026-02-01,TRD_0041160,GOOGL,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2745 @ 760.2000,NOT FOUND,2086749.0,False,,,2026-02-02 19:56:25.137959
14641,2026-02-01,TRD_0039501,MSFT,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3921 @ 530.6100,NOT FOUND,2080521.81,False,,,2026-02-02 19:56:25.137959
15110,2026-02-01,BRK_ONLY_22,AMZN,ACCT_FLOW,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: SELL Qty: 3912 @ 531.1800,2077976.16,False,,,2026-02-02 19:56:25.137959
15185,2026-02-01,BRK_ONLY_192,AAPL,ACCT_ARB,MISSING_IN_INTERNAL,CRITICAL,NOT FOUND,Side: BUY Qty: 4450 @ 465.6500,2072142.5,False,,,2026-02-02 19:56:25.137959
14840,2026-02-01,TRD_0024365,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3334 @ 620.1000,NOT FOUND,2067413.4,False,,,2026-02-02 19:56:25.137959
14520,2026-02-01,TRD_0013580,AAPL,ACCT_FLOW,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 4237 @ 487.6400,NOT FOUND,2066130.68,False,,,2026-02-02 19:56:25.137959
14501,2026-02-01,TRD_0009163,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4460 @ 458.2800,NOT FOUND,2043928.8,False,,,2026-02-02 19:56:25.137959
14558,2026-02-01,TRD_0021218,MSFT,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2656 @ 769.4800,NOT FOUND,2043738.88,False,,,2026-02-02 19:56:25.137959
14568,2026-02-01,TRD_0023430,QQQ,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 4567 @ 447.1100,NOT FOUND,2041951.37,False,,,2026-02-02 19:56:25.137959
14669,2026-02-01,TRD_0043839,AMD,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 2897 @ 702.0700,NOT FOUND,2033896.79,False,,,2026-02-02 19:56:25.137959
14670,2026-02-01,TRD_0044017,GOOGL,ACCT_HEDGE,MISSING_IN_BROKER,CRITICAL,Side: SELL Qty: 2882 @ 704.4800,NOT FOUND,2030311.36,False,,,2026-02-02 19:56:25.137959
14499,2026-02-01,TRD_0008662,GOOGL,ACCT_MAIN,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3856 @ 524.4600,NOT FOUND,2022317.76,False,,,2026-02-02 19:56:25.137959
14817,2026-02-01,TRD_0018934,INTC,ACCT_ARB,MISSING_IN_BROKER,CRITICAL,Side: BUY Qty: 3308 @ 607.9400,NOT FOUND,2011065.52,False,,,2026-02-02 19:56:25.137959
