pnl_id,pnl_date,account,strategy,symbol,realized_pnl,unrealized_pnl,total_pnl,fees_total,trade_count,created_at
431,2026-02-04,ACCT_HEDGE,StatisticalArb,AAPL,25658322.51,0.0,25658322.51,2851.43,358,2026-02-04 13:20:15.578472
391,2026-02-04,ACCT_FLOW,StatisticalArb,AAPL,23739077.09,0.0,23739077.09,2520.97,321,2026-02-04 13:20:15.578472
378,2026-02-04,ACCT_FLOW,LiquidityProv,QQQ,22523122.14,0.0,22523122.14,2455.16,319,2026-02-04 13:20:15.578472
471,2026-02-04,ACCT_MAIN,StatisticalArb,AAPL,21958357.24,0.0,21958357.24,2344.66,295,2026-02-04 13:20:15.578472
339,2026-02-04,ACCT_ARB,LiquidityProv,SPY,21595650.73,0.0,21595650.73,2439.44,324,2026-02-04 13:20:15.578472
423,2026-02-04,ACCT_HEDGE,MarketMaking,AMZN,21550281.05,0.0,21550281.05,2485.27,323,2026-02-04 13:20:15.578472
479,2026-02-04,ACCT_MAIN,StatisticalArb,SPY,20476792.93,0.0,20476792.93,2185.55,299,2026-02-04 13:20:15.578472
395,2026-02-04,ACCT_FLOW,StatisticalArb,INTC,18821754.62,0.0,18821754.62,2489.19,318,2026-02-04 13:20:15.578472
468,2026-02-04,ACCT_MAIN,MarketMaking,QQQ,18509413.92,0.0,18509413.92,2130.42,292,2026-02-04 13:20:15.578472
393,2026-02-04,ACCT_FLOW,StatisticalArb,AMZN,18256079.17,0.0,18256079.17,2601.6,343,2026-02-04 13:20:15.578472
401,2026-02-04,ACCT_HEDGE,DeltaNeutral,AAPL,18200884.66,0.0,18200884.66,2493.07,314,2026-02-04 13:20:15.578472
388,2026-02-04,ACCT_FLOW,MarketMaking,QQQ,17618403.62,0.0,17618403.62,2231.8,300,2026-02-04 13:20:15.578472
480,2026-02-04,ACCT_MAIN,StatisticalArb,TSLA,17595624.54,0.0,17595624.54,2392.75,311,2026-02-04 13:20:15.578472
415,2026-02-04,ACCT_HEDGE,LiquidityProv,INTC,17403641.57,0.0,17403641.57,2255.43,286,2026-02-04 13:20:15.578472
421,2026-02-04,ACCT_HEDGE,MarketMaking,AAPL,16829030.48,0.0,16829030.48,2359.85,306,2026-02-04 13:20:15.578472
445,2026-02-04,ACCT_MAIN,DeltaNeutral,INTC,15047839.75,0.0,15047839.75,2695.27,346,2026-02-04 13:20:15.578472
439,2026-02-04,ACCT_HEDGE,StatisticalArb,SPY,14721138.44,0.0,14721138.44,2565.01,345,2026-02-04 13:20:15.578472
324,2026-02-04,ACCT_ARB,DeltaNeutral,GOOGL,14564184.11,0.0,14564184.11,2595.14,336,2026-02-04 13:20:15.578472
465,2026-02-04,ACCT_MAIN,MarketMaking,INTC,13932157.92,0.0,13932157.92,2483.75,308,2026-02-04 13:20:15.578472
410,2026-02-04,ACCT_HEDGE,DeltaNeutral,TSLA,13924029.31,0.0,13924029.31,2135.95,294,2026-02-04 13:20:15.578472
390,2026-02-04,ACCT_FLOW,MarketMaking,TSLA,13657891.61,0.0,13657891.61,2141.83,290,2026-02-04 13:20:15.578472
327,2026-02-04,ACCT_ARB,DeltaNeutral,NVDA,11674573.04,0.0,11674573.04,2337.34,280,2026-02-04 13:20:15.578472
353,2026-02-04,ACCT_ARB,StatisticalArb,AMZN,11613839.88,0.0,11613839.88,2514.95,326,2026-02-04 13:20:15.578472
435,2026-02-04,ACCT_HEDGE,StatisticalArb,INTC,11428644.15,0.0,11428644.15,2124.09,279,2026-02-04 13:20:15.578472
433,2026-02-04,ACCT_HEDGE,StatisticalArb,AMZN,11219320.25,0.0,11219320.25,2528.11,320,2026-02-04 13:20:15.578472
466,2026-02-04,ACCT_MAIN,MarketMaking,MSFT,10587514.35,0.0,10587514.35,2319.01,306,2026-02-04 13:20:15.578472
363,2026-02-04,ACCT_FLOW,DeltaNeutral,AMZN,10321310.53,0.0,10321310.53,2294.63,303,2026-02-04 13:20:15.578472
419,2026-02-04,ACCT_HEDGE,LiquidityProv,SPY,9858074.86,0.0,9858074.86,2442.09,314,2026-02-04 13:20:15.578472
343,2026-02-04,ACCT_ARB,MarketMaking,AMZN,9600109.52,0.0,9600109.52,2434.59,321,2026-02-04 13:20:15.578472
386,2026-02-04,ACCT_FLOW,MarketMaking,MSFT,9187988.58,0.0,9187988.58,2407.29,304,2026-02-04 13:20:15.578472
335,2026-02-04,ACCT_ARB,LiquidityProv,INTC,8374297.62,0.0,8374297.62,2092.7,281,2026-02-04 13:20:15.578472
374,2026-02-04,ACCT_FLOW,LiquidityProv,GOOGL,8228214.3,0.0,8228214.3,2429.46,324,2026-02-04 13:20:15.578472
392,2026-02-04,ACCT_FLOW,StatisticalArb,AMD,8006858.19,0.0,8006858.19,2565.24,322,2026-02-04 13:20:15.578472
354,2026-02-04,ACCT_ARB,StatisticalArb,GOOGL,7913876.74,0.0,7913876.74,2292.58,294,2026-02-04 13:20:15.578472
442,2026-02-04,ACCT_MAIN,DeltaNeutral,AMD,7777258.43,0.0,7777258.43,2531.13,320,2026-02-04 13:20:15.578472
398,2026-02-04,ACCT_FLOW,StatisticalArb,QQQ,7356984.09,0.0,7356984.09,2510.66,323,2026-02-04 13:20:15.578472
430,2026-02-04,ACCT_HEDGE,MarketMaking,TSLA,7274437.05,0.0,7274437.05,2469.37,331,2026-02-04 13:20:15.578472
351,2026-02-04,ACCT_ARB,StatisticalArb,AAPL,7069321.06,0.0,7069321.06,2239.43,310,2026-02-04 13:20:15.578472
345,2026-02-04,ACCT_ARB,MarketMaking,INTC,6931525.42,0.0,6931525.42,2171.79,273,2026-02-04 13:20:15.578472
449,2026-02-04,ACCT_MAIN,DeltaNeutral,SPY,6702022.04,0.0,6702022.04,2546.66,327,2026-02-04 13:20:15.578472
371,2026-02-04,ACCT_FLOW,LiquidityProv,AAPL,6313168.93,0.0,6313168.93,2256.5,293,2026-02-04 13:20:15.578472
425,2026-02-04,ACCT_HEDGE,MarketMaking,INTC,6238495.47,0.0,6238495.47,2452.14,316,2026-02-04 13:20:15.578472
450,2026-02-04,ACCT_MAIN,DeltaNeutral,TSLA,6027591.38,0.0,6027591.38,2368.11,303,2026-02-04 13:20:15.578472
460,2026-02-04,ACCT_MAIN,LiquidityProv,TSLA,5987419.43,0.0,5987419.43,2316.32,310,2026-02-04 13:20:15.578472
429,2026-02-04,ACCT_HEDGE,MarketMaking,SPY,5493679.39,0.0,5493679.39,2250.24,295,2026-02-04 13:20:15.578472
453,2026-02-04,ACCT_MAIN,LiquidityProv,AMZN,3285526.52,0.0,3285526.52,2461.16,327,2026-02-04 13:20:15.578472
444,2026-02-04,ACCT_MAIN,DeltaNeutral,GOOGL,2646484.39,0.0,2646484.39,2227.44,282,2026-02-04 13:20:15.578472
418,2026-02-04,ACCT_HEDGE,LiquidityProv,QQQ,2553374.63,0.0,2553374.63,2252.5,301,2026-02-04 13:20:15.578472
370,2026-02-04,ACCT_FLOW,DeltaNeutral,TSLA,1923878.4,0.0,1923878.4,2716.37,365,2026-02-04 13:20:15.578472
406,2026-02-04,ACCT_HEDGE,DeltaNeutral,MSFT,1816869.34,0.0,1816869.34,2447.61,310,2026-02-04 13:20:15.578472
446,2026-02-04,ACCT_MAIN,DeltaNeutral,MSFT,1816092.39,0.0,1816092.39,2412.39,313,2026-02-04 13:20:15.578472
474,2026-02-04,ACCT_MAIN,StatisticalArb,GOOGL,1732378.95,0.0,1732378.95,2675.88,342,2026-02-04 13:20:15.578472
459,2026-02-04,ACCT_MAIN,LiquidityProv,SPY,1578340.12,0.0,1578340.12,2444.66,299,2026-02-04 13:20:15.578472
337,2026-02-04,ACCT_ARB,LiquidityProv,NVDA,1519533.64,0.0,1519533.64,2351.66,304,2026-02-04 13:20:15.578472
464,2026-02-04,ACCT_MAIN,MarketMaking,GOOGL,-288335.86,0.0,-288335.86,2227.4,286,2026-02-04 13:20:15.578472
463,2026-02-04,ACCT_MAIN,MarketMaking,AMZN,-294674.38,0.0,-294674.38,2227.71,288,2026-02-04 13:20:15.578472
436,2026-02-04,ACCT_HEDGE,StatisticalArb,MSFT,-377560.95,0.0,-377560.95,2641.7,325,2026-02-04 13:20:15.578472
375,2026-02-04,ACCT_FLOW,LiquidityProv,INTC,-652840.25,0.0,-652840.25,2574.13,327,2026-02-04 13:20:15.578472
331,2026-02-04,ACCT_ARB,LiquidityProv,AAPL,-704483.12,0.0,-704483.12,2248.52,293,2026-02-04 13:20:15.578472
455,2026-02-04,ACCT_MAIN,LiquidityProv,INTC,-1217379.36,0.0,-1217379.36,2686.81,346,2026-02-04 13:20:15.578472
403,2026-02-04,ACCT_HEDGE,DeltaNeutral,AMZN,-1262656.09,0.0,-1262656.09,2649.17,337,2026-02-04 13:20:15.578472
399,2026-02-04,ACCT_FLOW,StatisticalArb,SPY,-1511500.93,0.0,-1511500.93,2235.01,305,2026-02-04 13:20:15.578472
407,2026-02-04,ACCT_HEDGE,DeltaNeutral,NVDA,-2057123.2,0.0,-2057123.2,2183.87,293,2026-02-04 13:20:15.578472
470,2026-02-04,ACCT_MAIN,MarketMaking,TSLA,-2506964.37,0.0,-2506964.37,2370.87,310,2026-02-04 13:20:15.578472
405,2026-02-04,ACCT_HEDGE,DeltaNeutral,INTC,-2755091.86,0.0,-2755091.86,2426.38,327,2026-02-04 13:20:15.578472
330,2026-02-04,ACCT_ARB,DeltaNeutral,TSLA,-3227353.62,0.0,-3227353.62,2582.94,346,2026-02-04 13:20:15.578472
357,2026-02-04,ACCT_ARB,StatisticalArb,NVDA,-3276139.48,0.0,-3276139.48,2351.83,305,2026-02-04 13:20:15.578472
472,2026-02-04,ACCT_MAIN,StatisticalArb,AMD,-3350680.52,0.0,-3350680.52,2543.28,337,2026-02-04 13:20:15.578472
334,2026-02-04,ACCT_ARB,LiquidityProv,GOOGL,-3535417.01,0.0,-3535417.01,2420.08,302,2026-02-04 13:20:15.578472
477,2026-02-04,ACCT_MAIN,StatisticalArb,NVDA,-4230656.77,0.0,-4230656.77,2338.02,319,2026-02-04 13:20:15.578472
379,2026-02-04,ACCT_FLOW,LiquidityProv,SPY,-4875284.38,0.0,-4875284.38,2300.27,296,2026-02-04 13:20:15.578472
326,2026-02-04,ACCT_ARB,DeltaNeutral,MSFT,-5570246.59,0.0,-5570246.59,2342.93,301,2026-02-04 13:20:15.578472
422,2026-02-04,ACCT_HEDGE,MarketMaking,AMD,-5843708.08,0.0,-5843708.08,2411.43,311,2026-02-04 13:20:15.578472
340,2026-02-04,ACCT_ARB,LiquidityProv,TSLA,-5862522.21,0.0,-5862522.21,2250.05,296,2026-02-04 13:20:15.578472
383,2026-02-04,ACCT_FLOW,MarketMaking,AMZN,-6091824.91,0.0,-6091824.91,2475.44,320,2026-02-04 13:20:15.578472
441,2026-02-04,ACCT_MAIN,DeltaNeutral,AAPL,-6190745.15,0.0,-6190745.15,2489.21,330,2026-02-04 13:20:15.578472
475,2026-02-04,ACCT_MAIN,StatisticalArb,INTC,-6536224.75,0.0,-6536224.75,2458.29,313,2026-02-04 13:20:15.578472
427,2026-02-04,ACCT_HEDGE,MarketMaking,NVDA,-7264136.53,0.0,-7264136.53,2248.17,307,2026-02-04 13:20:15.578472
361,2026-02-04,ACCT_FLOW,DeltaNeutral,AAPL,-7691867.97,0.0,-7691867.97,2383.72,318,2026-02-04 13:20:15.578472
336,2026-02-04,ACCT_ARB,LiquidityProv,MSFT,-9145177.03,0.0,-9145177.03,2479.6,326,2026-02-04 13:20:15.578472
377,2026-02-04,ACCT_FLOW,LiquidityProv,NVDA,-9643290.22,0.0,-9643290.22,2586.13,317,2026-02-04 13:20:15.578472
325,2026-02-04,ACCT_ARB,DeltaNeutral,INTC,-10398203.84,0.0,-10398203.84,2498.27,315,2026-02-04 13:20:15.578472
382,2026-02-04,ACCT_FLOW,MarketMaking,AMD,-10594567.99,0.0,-10594567.99,2558.01,329,2026-02-04 13:20:15.578472
358,2026-02-04,ACCT_ARB,StatisticalArb,QQQ,-10921079.28,0.0,-10921079.28,2436.81,335,2026-02-04 13:20:15.578472
413,2026-02-04,ACCT_HEDGE,LiquidityProv,AMZN,-11173421.49,0.0,-11173421.49,2379.02,314,2026-02-04 13:20:15.578472
428,2026-02-04,ACCT_HEDGE,MarketMaking,QQQ,-11413048.08,0.0,-11413048.08,2408.98,322,2026-02-04 13:20:15.578472
420,2026-02-04,ACCT_HEDGE,LiquidityProv,TSLA,-12420961.54,0.0,-12420961.54,2533.03,331,2026-02-04 13:20:15.578472
458,2026-02-04,ACCT_MAIN,LiquidityProv,QQQ,-12836968.28,0.0,-12836968.28,2482.58,332,2026-02-04 13:20:15.578472
355,2026-02-04,ACCT_ARB,StatisticalArb,INTC,-13305520.93,0.0,-13305520.93,2679.09,330,2026-02-04 13:20:15.578472
321,2026-02-04,ACCT_ARB,DeltaNeutral,AAPL,-13945281.2,0.0,-13945281.2,2293.99,309,2026-02-04 13:20:15.578472
367,2026-02-04,ACCT_FLOW,DeltaNeutral,NVDA,-14433541.45,0.0,-14433541.45,2631.14,336,2026-02-04 13:20:15.578472
443,2026-02-04,ACCT_MAIN,DeltaNeutral,AMZN,-14490036.33,0.0,-14490036.33,2753.6,343,2026-02-04 13:20:15.578472
473,2026-02-04,ACCT_MAIN,StatisticalArb,AMZN,-14651790.45,0.0,-14651790.45,2615.35,330,2026-02-04 13:20:15.578472
359,2026-02-04,ACCT_ARB,StatisticalArb,SPY,-14802973.06,0.0,-14802973.06,2529.32,318,2026-02-04 13:20:15.578472
333,2026-02-04,ACCT_ARB,LiquidityProv,AMZN,-14936004.15,0.0,-14936004.15,2432.37,329,2026-02-04 13:20:15.578472
344,2026-02-04,ACCT_ARB,MarketMaking,GOOGL,-15967846.87,0.0,-15967846.87,2461.59,315,2026-02-04 13:20:15.578472
362,2026-02-04,ACCT_FLOW,DeltaNeutral,AMD,-19519170.22,0.0,-19519170.22,2306.18,286,2026-02-04 13:20:15.578472
380,2026-02-04,ACCT_FLOW,LiquidityProv,TSLA,-20243962.48,0.0,-20243962.48,2604.52,345,2026-02-04 13:20:15.578472
402,2026-02-04,ACCT_HEDGE,DeltaNeutral,AMD,-21454575.12,0.0,-21454575.12,2669.39,327,2026-02-04 13:20:15.578472
352,2026-02-04,ACCT_ARB,StatisticalArb,AMD,-23413351.82,0.0,-23413351.82,2355.05,313,2026-02-04 13:20:15.578472
323,2026-02-04,ACCT_ARB,DeltaNeutral,AMZN,-23547718.81,0.0,-23547718.81,2566.48,323,2026-02-04 13:20:15.578472
364,2026-02-04,ACCT_FLOW,DeltaNeutral,GOOGL,-23890307.76,0.0,-23890307.76,2432.89,308,2026-02-04 13:20:15.578472
341,2026-02-04,ACCT_ARB,MarketMaking,AAPL,-23977973.2,0.0,-23977973.2,2308.78,284,2026-02-04 13:20:15.578472
384,2026-02-04,ACCT_FLOW,MarketMaking,GOOGL,-24683221.65,0.0,-24683221.65,2207.68,289,2026-02-04 13:20:15.578472
454,2026-02-04,ACCT_MAIN,LiquidityProv,GOOGL,-25845202.35,0.0,-25845202.35,2288.28,285,2026-02-04 13:20:15.578472
385,2026-02-04,ACCT_FLOW,MarketMaking,INTC,-25936992.1,0.0,-25936992.1,2559.73,334,2026-02-04 13:20:15.578472
424,2026-02-04,ACCT_HEDGE,MarketMaking,GOOGL,-26840893.54,0.0,-26840893.54,2289.95,299,2026-02-04 13:20:15.578472
372,2026-02-04,ACCT_FLOW,LiquidityProv,AMD,-26965637.2,0.0,-26965637.2,2207.06,275,2026-02-04 13:20:15.578472
434,2026-02-04,ACCT_HEDGE,StatisticalArb,GOOGL,-28702315.86,0.0,-28702315.86,2426.83,310,2026-02-04 13:20:15.578472
440,2026-02-04,ACCT_HEDGE,StatisticalArb,TSLA,-28797757.0,0.0,-28797757.0,2440.04,322,2026-02-04 13:20:15.578472
437,2026-02-04,ACCT_HEDGE,StatisticalArb,NVDA,-28838481.46,0.0,-28838481.46,2258.69,301,2026-02-04 13:20:15.578472
348,2026-02-04,ACCT_ARB,MarketMaking,QQQ,-30295883.84,0.0,-30295883.84,2448.94,294,2026-02-04 13:20:15.578472
408,2026-02-04,ACCT_HEDGE,DeltaNeutral,QQQ,-30318849.35,0.0,-30318849.35,2320.67,303,2026-02-04 13:20:15.578472
412,2026-02-04,ACCT_HEDGE,LiquidityProv,AMD,-31376038.24,0.0,-31376038.24,2389.45,298,2026-02-04 13:20:15.578472
329,2026-02-04,ACCT_ARB,DeltaNeutral,SPY,-31971142.23,0.0,-31971142.23,2541.52,334,2026-02-04 13:20:15.578472
417,2026-02-04,ACCT_HEDGE,LiquidityProv,NVDA,-32359144.48,0.0,-32359144.48,2449.29,311,2026-02-04 13:20:15.578472
478,2026-02-04,ACCT_MAIN,StatisticalArb,QQQ,-33672408.07,0.0,-33672408.07,2215.68,284,2026-02-04 13:20:15.578472
426,2026-02-04,ACCT_HEDGE,MarketMaking,MSFT,-33773537.74,0.0,-33773537.74,2475.15,316,2026-02-04 13:20:15.578472
397,2026-02-04,ACCT_FLOW,StatisticalArb,NVDA,-34069119.84,0.0,-34069119.84,2352.24,299,2026-02-04 13:20:15.578472
400,2026-02-04,ACCT_FLOW,StatisticalArb,TSLA,-34142255.31,0.0,-34142255.31,2601.86,342,2026-02-04 13:20:15.578472
451,2026-02-04,ACCT_MAIN,LiquidityProv,AAPL,-35099499.45,0.0,-35099499.45,2332.12,301,2026-02-04 13:20:15.578472
409,2026-02-04,ACCT_HEDGE,DeltaNeutral,SPY,-36323002.33,0.0,-36323002.33,2323.56,303,2026-02-04 13:20:15.578472
389,2026-02-04,ACCT_FLOW,MarketMaking,SPY,-36852961.22,0.0,-36852961.22,2314.15,300,2026-02-04 13:20:15.578472
411,2026-02-04,ACCT_HEDGE,LiquidityProv,AAPL,-36966435.48,0.0,-36966435.48,2472.92,314,2026-02-04 13:20:15.578472
356,2026-02-04,ACCT_ARB,StatisticalArb,MSFT,-37449636.38,0.0,-37449636.38,2510.84,319,2026-02-04 13:20:15.578472
328,2026-02-04,ACCT_ARB,DeltaNeutral,QQQ,-39459952.27,0.0,-39459952.27,2214.02,282,2026-02-04 13:20:15.578472
414,2026-02-04,ACCT_HEDGE,LiquidityProv,GOOGL,-41753233.58,0.0,-41753233.58,2547.11,319,2026-02-04 13:20:15.578472
452,2026-02-04,ACCT_MAIN,LiquidityProv,AMD,-42388256.53,0.0,-42388256.53,2490.96,327,2026-02-04 13:20:15.578472
349,2026-02-04,ACCT_ARB,MarketMaking,SPY,-42933412.31,0.0,-42933412.31,2472.62,320,2026-02-04 13:20:15.578472
360,2026-02-04,ACCT_ARB,StatisticalArb,TSLA,-45984331.23,0.0,-45984331.23,2291.37,292,2026-02-04 13:20:15.578472
373,2026-02-04,ACCT_FLOW,LiquidityProv,AMZN,-46118210.32,0.0,-46118210.32,2463.81,318,2026-02-04 13:20:15.578472
381,2026-02-04,ACCT_FLOW,MarketMaking,AAPL,-53437033.62,0.0,-53437033.62,2543.86,331,2026-02-04 13:20:15.578472
476,2026-02-04,ACCT_MAIN,StatisticalArb,MSFT,-53548728.34,0.0,-53548728.34,2452.25,322,2026-02-04 13:20:15.578472
394,2026-02-04,ACCT_FLOW,StatisticalArb,GOOGL,-54558837.4,0.0,-54558837.4,2321.44,299,2026-02-04 13:20:15.578472
462,2026-02-04,ACCT_MAIN,MarketMaking,AMD,-56275301.65,0.0,-56275301.65,2562.76,322,2026-02-04 13:20:15.578472
